seed,pdiff_honest,pdiff_lazy,pdiff_spoof,ub_honest,ub_lazy,ub_spoof,ub_leak_honest,seal_eps0.05_lamB_honest,seal_eps0.05_lamB_lazy,seal_eps0.05_lamB_spoof,seal_eps0.05_lamA_honest,seal_eps0.05_lamA_lazy,seal_eps0.05_lamA_spoof,seal_eps0.05_flag_honest,seal_eps0.05_flag_lazy,seal_eps0.05_flag_spoof,seal_eps0.05_leak,seal_eps0.1_lamB_honest,seal_eps0.1_lamB_lazy,seal_eps0.1_lamB_spoof,seal_eps0.1_lamA_honest,seal_eps0.1_lamA_lazy,seal_eps0.1_lamA_spoof,seal_eps0.1_flag_honest,seal_eps0.1_flag_lazy,seal_eps0.1_flag_spoof,seal_eps0.1_leak,seal_eps0.25_lamB_honest,seal_eps0.25_lamB_lazy,seal_eps0.25_lamB_spoof,seal_eps0.25_lamA_honest,seal_eps0.25_lamA_lazy,seal_eps0.25_lamA_spoof,seal_eps0.25_flag_honest,seal_eps0.25_flag_lazy,seal_eps0.25_flag_spoof,seal_eps0.25_leak,seal_eps0.5_lamB_honest,seal_eps0.5_lamB_lazy,seal_eps0.5_lamB_spoof,seal_eps0.5_lamA_honest,seal_eps0.5_lamA_lazy,seal_eps0.5_lamA_spoof,seal_eps0.5_flag_honest,seal_eps0.5_flag_lazy,seal_eps0.5_flag_spoof,seal_eps0.5_leak,seal_eps1_lamB_honest,seal_eps1_lamB_lazy,seal_eps1_lamB_spoof,seal_eps1_lamA_honest,seal_eps1_lamA_lazy,seal_eps1_lamA_spoof,seal_eps1_flag_honest,seal_eps1_flag_lazy,seal_eps1_flag_spoof,seal_eps1_leak,seal_eps2_lamB_honest,seal_eps2_lamB_lazy,seal_eps2_lamB_spoof,seal_eps2_lamA_honest,seal_eps2_lamA_lazy,seal_eps2_lamA_spoof,seal_eps2_flag_honest,seal_eps2_flag_lazy,seal_eps2_flag_spoof,seal_eps2_leak,seal_eps4_lamB_honest,seal_eps4_lamB_lazy,seal_eps4_lamB_spoof,seal_eps4_lamA_honest,seal_eps4_lamA_lazy,seal_eps4_lamA_spoof,seal_eps4_flag_honest,seal_eps4_flag_lazy,seal_eps4_flag_spoof,seal_eps4_leak,seal_eps1e+06_lamB_honest,seal_eps1e+06_lamB_lazy,seal_eps1e+06_lamB_spoof,seal_eps1e+06_lamA_honest,seal_eps1e+06_lamA_lazy,seal_eps1e+06_lamA_spoof,seal_eps1e+06_flag_honest,seal_eps1e+06_flag_lazy,seal_eps1e+06_flag_spoof,seal_eps1e+06_leak
10,0.24974880333380012,0.22531972957978363,64.23399561807169,-0.04071967768060642,-0.0354723026832074,21.639637099506732,0.5657221566312476,-30.359240635078002,-30.39985190601171,-25.155311301592572,0.008342864787864916,-0.03814149604577559,21.21626381076368,False,False,False,0.5464384100747737,-15.18400507944677,-15.224616350380348,-9.980075745961384,0.008342864787864916,-0.03814149604577559,21.21626381076368,False,False,False,0.5464384100747737,-6.078779347707803,-6.1193906186413844,-0.874850014222327,0.008342864787864916,-0.03814149604577559,21.21626381076368,False,False,False,0.5464384100747737,-3.0435661051233773,-3.0841773760569833,2.16036322836208,0.008342864787864916,-0.03814149604577559,21.21626381076368,False,False,False,0.5462416371507282,-1.525710247728527,-1.566321518662139,3.6782190857569264,0.008342864787864916,-0.03814149604577559,21.21626381076368,False,False,False,0.5462416371507282,-0.7663174681167686,-0.8069287390503752,4.437611865368689,0.008342864787864916,-0.03814149604577559,21.21626381076368,False,False,False,0.5462416371507282,-0.38580422021453503,-0.42641549114814253,4.818125113270921,0.008342864787864916,-0.03814149604577559,21.21626381076368,False,False,False,0.5462416371507282,0.023851831215028634,-0.016759439718577785,5.227781164700486,0.008342864787864916,-0.03814149604577559,21.21626381076368,False,False,False,0.5769382133018497
11,0.19942885397110244,0.22203213563984261,29.74647045870641,0.014449933940377902,0.033713685213878186,4.649203725362,0.5874975504605134,1173.5156882999916,1173.4845084864705,1176.4935830240956,0.0005254775345888642,-0.039361251645730296,10.322148592569707,False,True,False,0.5002939447383892,587.3866659447474,587.3554861312261,590.3645606688514,0.0005254775345888642,-0.039361251645730296,10.322148592569707,False,True,False,0.5002939447383892,235.7059927253101,235.67481291178882,238.68388744941407,0.0005254775345888642,-0.039361251645730296,10.322148592569707,False,True,False,0.5002939447383892,118.47377158489344,118.44259177137225,121.45166630899743,0.0005254775345888642,-0.039361251645730296,10.322148592569707,False,True,False,0.5002939447383892,59.84803450756125,59.81685469404001,62.825929231665214,0.0005254775345888642,-0.039361251645730296,10.322148592569707,False,True,False,0.5002939447383892,30.517211544994503,30.486031731473258,33.49510626909845,0.0005254775345888642,-0.039361251645730296,10.322148592569707,False,True,False,0.5002939447383892,15.820249697612121,15.78906988409088,18.798144421716078,0.0005254775345888642,-0.039361251645730296,10.322148592569707,False,True,False,0.5000979815794631,-0.00232518408168246,-0.03350499760292194,2.9755695400222737,0.0005254775345888642,-0.039361251645730296,10.322148592569707,False,True,False,0.5451695081324711
12,0.1991158223484138,0.1835877955476038,23.38197315367732,-0.010199608901910242,-0.0058141910692301995,5.64645211009404,0.576639344262295,587.219850417753,587.2073280776499,588.9975919984654,0.007872420138566663,-0.006086138463893081,8.430704830213573,False,False,False,0.5145491803278688,293.9347205889902,293.922198248887,295.71246216970275,0.007872420138566663,-0.006086138463893081,8.430704830213573,False,False,False,0.5145491803278688,117.96201156159783,117.94948922149462,119.73975314231033,0.007872420138566663,-0.006086138463893081,8.430704830213573,False,False,False,0.5145491803278688,59.30177484593049,59.2892525058273,61.07951642664303,0.007872420138566663,-0.006086138463893081,8.430704830213573,False,False,False,0.5145491803278688,29.96683961112274,29.95431727101957,31.74458119183528,0.007872420138566663,-0.006086138463893081,8.430704830213573,False,False,False,0.5145491803278688,15.290388023732971,15.27786568362979,17.068129604445502,0.007872420138566663,-0.006086138463893081,8.430704830213573,False,False,False,0.5145491803278688,7.936375171447627,7.9238528313444405,9.714116752160159,0.007872420138566663,-0.006086138463893081,8.430704830213573,False,False,False,0.5145491803278688,0.019132121861298926,0.0066097817581141334,1.7968737025738333,0.007872420138566663,-0.006086138463893081,8.430704830213573,False,False,False,0.5627049180327869
13,0.24185039124671787,0.24374725939070968,22.79037952789797,0.0036957388321093433,0.009687935551001264,9.6273110356795,0.5386752136752136,65.26859630476677,65.2438079741001,67.43618286358152,0.058993502731564514,0.032964401504546485,8.3971374304971,False,False,False,0.5596153846153847,32.70086146646374,32.67607313579716,34.86844802527837,0.058993502731564514,0.032964401504546485,8.3971374304971,False,False,False,0.5596153846153847,13.160039435261215,13.13525110459464,15.327625994075838,0.058993502731564514,0.032964401504546485,8.3971374304971,False,False,False,0.5596153846153847,6.646135931106828,6.621347600440288,8.813722489921457,0.058993502731564514,0.032964401504546485,8.3971374304971,False,False,False,0.5596153846153847,3.3886492907721664,3.3638609601056397,5.556235849586784,0.058993502731564514,0.032964401504546485,8.3971374304971,False,False,False,0.5596153846153847,1.7589083491009199,1.7341200184343892,3.9264949079155396,0.058993502731564514,0.032964401504546485,8.3971374304971,False,False,False,0.55982905982906,0.9422848103946174,0.9174964797280885,3.109871369209237,0.058993502731564514,0.032964401504546485,8.3971374304971,False,False,False,0.560042735042735,0.06311759029085012,0.038329259624321446,2.2307041491054704,0.058993502731564514,0.032964401504546485,8.3971374304971,False,False,False,0.551923076923077
14,0.2157770459718193,0.20935095390003736,59.50796274940405,0.0020171150641689673,-8.913271344914078e-06,18.498773699339328,0.5318565400843882,900.6516674079862,900.6032722042437,906.3072775954137,0.019781443796776117,-0.014608873495552663,22.297082791720502,False,False,False,0.5255274261603375,450.832578415316,450.78418321157346,456.4881886027433,0.019781443796776117,-0.014608873495552663,22.297082791720502,False,False,False,0.5255274261603375,180.9386233126835,180.89022810894096,186.5942335001107,0.019781443796776117,-0.014608873495552663,22.297082791720502,False,False,False,0.5255274261603375,90.96988110286917,90.92148589912665,96.6254912902964,0.019781443796776117,-0.014608873495552663,22.297082791720502,False,False,False,0.5255274261603375,45.97812222752325,45.929727023780735,51.6337324149505,0.019781443796776117,-0.014608873495552663,22.297082791720502,False,False,False,0.5255274261603375,23.46846383966298,23.42006863592045,29.124074027090227,0.019781443796776117,-0.014608873495552663,22.297082791720502,False,False,False,0.5253164556962026,12.189421620281534,12.141026416539004,17.845031807708782,0.019781443796776117,-0.014608873495552663,22.297082791720502,False,False,False,0.5253164556962026,0.046538488164382434,-0.0018567155781462506,5.702148675591627,0.019781443796776117,-0.014608873495552663,22.297082791720502,False,False,False,0.5075949367088608
15,0.2213488692971021,0.20102331074877233,30.73175526245683,-0.012195629163019278,0.004590299293442005,5.175469195595762,0.5047217199115933,-1343.1209010682405,-1343.156870847441,-1341.0902865374978,0.03860094130309517,-0.017727002299957814,11.16407433693528,True,True,True,0.5505324492666265,-672.2772866324885,-672.3132564116884,-670.2466721017455,0.03860094130309517,-0.017727002299957814,11.16407433693528,True,True,True,0.5505324492666265,-269.7673870173545,-269.8033567965545,-267.73677248661164,0.03860094130309517,-0.017727002299957814,11.16407433693528,True,True,True,0.5505324492666265,-135.59132004467483,-135.62728982387486,-133.56070551393202,0.03860094130309517,-0.017727002299957814,11.16407433693528,True,True,True,0.5505324492666265,-68.49226870972645,-68.52823848892649,-66.46165417898365,0.03860094130309517,-0.017727002299957814,11.16407433693528,True,True,True,0.5507333735181836,-34.92219362366824,-34.95816340286828,-32.89157909292545,0.03860094130309517,-0.017727002299957814,11.16407433693528,True,True,True,0.5507333735181836,-18.10104566668014,-18.137015445880184,-16.070431135937348,0.03860094130309517,-0.017727002299957814,11.16407433693528,True,True,True,0.5507333735181836,0.008402796840131555,-0.02756698235991225,2.0390173275829238,0.03860094130309517,-0.017727002299957814,11.16407433693528,False,True,False,0.5300381756077959
16,0.2273712589555906,0.19781479554305983,51.350022052077826,-0.0016566622030434333,-0.003489009560440202,19.807046414614717,0.5538041193778899,813.3346785321835,813.305690462779,818.3126703593143,0.03340463553577353,0.013085883342808056,20.247412408798596,False,False,False,0.5834384195039932,407.1347805959682,407.1057925265636,412.1127724230992,0.03340463553577353,0.013085883342808056,20.247412408798596,False,False,False,0.5834384195039932,163.4125827190405,163.38359464963608,168.39057454617162,0.03340463553577353,0.013085883342808056,20.247412408798596,False,False,False,0.5834384195039932,82.16815624324073,82.13916817383628,87.14614807037182,0.03340463553577353,0.013085883342808056,20.247412408798596,False,False,False,0.5834384195039932,41.53927163084466,41.510283561440204,46.51726345797573,0.03340463553577353,0.013085883342808056,20.247412408798596,False,False,False,0.5834384195039932,21.212386526426805,21.18339845702234,26.190378353557875,0.03340463553577353,0.013085883342808056,20.247412408798596,False,False,False,0.5834384195039932,11.027078898440244,10.998090829035783,16.00507072557132,0.03340463553577353,0.013085883342808056,20.247412408798596,False,False,False,0.5834384195039932,0.0616974603978228,0.03270939099336193,5.039689287528892,0.03340463553577353,0.013085883342808056,20.247412408798596,False,False,False,0.5388818831441782
17,0.23523123499164206,0.20693171781719466,26.766020928150464,-0.0019022458205830914,0.004748477080877622,5.165155621845875,0.5369447903694479,-407.0907184474045,-407.1266392772294,-404.7865243641362,0.03084793548409512,0.003259241044103114,9.355010190172909,False,False,False,0.5865504358655044,-203.74071820275105,-203.77663903257584,-201.43652411948275,0.03084793548409512,0.003259241044103114,9.355010190172909,False,False,False,0.5865504358655044,-81.72958710767838,-81.76550793750324,-79.4253930244101,0.03084793548409512,0.003259241044103114,9.355010190172909,False,False,False,0.5865504358655044,-41.057360877023655,-41.093281706848465,-38.753166793755355,0.03084793548409512,0.003259241044103114,9.355010190172909,False,False,False,0.5865504358655044,-20.71790796763841,-20.753828797463242,-18.413713884370118,0.03084793548409512,0.003259241044103114,9.355010190172909,False,False,False,0.5865504358655044,-10.54195245421413,-10.577873284038942,-8.237758370945834,0.03084793548409512,0.003259241044103114,9.355010190172909,False,False,False,0.5865504358655044,-5.443028699762151,-5.478949529586963,-3.1388346164938548,0.03084793548409512,0.003259241044103114,9.355010190172909,False,False,False,0.5865504358655044,0.046412162822180546,0.010491332997366853,2.350606246090476,0.03084793548409512,0.003259241044103114,9.355010190172909,False,False,False,0.5278123702781238
18,0.22724155100398316,0.20587643701564431,45.117766633808316,0.0279205057495487,0.019860522724339878,21.1759692524141,0.5196969696969698,-1659.385954893919,-1659.4400174605087,-1655.6603529987199,0.04344355140109831,-0.012285103784658327,19.12806718128458,True,True,True,0.5508658008658008,-830.5842527869539,-830.6383153535435,-826.8586508917543,0.04344355140109831,-0.012285103784658327,19.12806718128458,True,True,True,0.5508658008658008,-333.2986220717846,-333.3526846383743,-329.57302017658543,0.04344355140109831,-0.012285103784658327,19.12806718128458,True,True,True,0.5508658008658008,-167.5292083127969,-167.58327087938653,-163.80360641759765,0.04344355140109831,-0.012285103784658327,19.12806718128458,True,True,True,0.5508658008658008,-84.63088930152773,-84.68495186811741,-80.90528740632847,0.04344355140109831,-0.012285103784658327,19.12806718128458,True,True,True,0.5508658008658008,-43.15634177291244,-43.21040433950209,-39.430739877713165,0.04344355140109831,-0.012285103784658327,19.12806718128458,True,True,True,0.550865800865801,-22.37445496927794,-22.428517535867595,-18.648853074078662,0.04344355140109831,-0.012285103784658327,19.12806718128458,True,True,False,0.55,-0.0009220209048934713,-0.05498458749454388,3.7246798742943867,0.04344355140109831,-0.012285103784658327,19.12806718128458,False,True,False,0.5
19,0.22706371968489675,0.21461107141827812,54.43408693500518,0.02035254373651448,0.013612696522372509,20.809156364042032,0.5225738396624473,425.02869321561445,425.01154779999143,431.81165551180226,0.03711628517702388,0.011653035456858045,21.450017637517814,False,False,False,0.5116033755274262,212.75798070208998,212.7408352864667,219.54094299827747,0.03711628517702388,0.011653035456858045,21.450017637517814,False,False,False,0.5116033755274262,85.39437263239647,85.37722721677326,92.17733492858392,0.03711628517702388,0.011653035456858045,21.450017637517814,False,False,False,0.5116033755274262,42.93790628813668,42.920760872513476,49.72086858432415,0.03711628517702388,0.011653035456858045,21.450017637517814,False,False,False,0.5116033755274262,21.70618680932637,21.689041393703196,28.48914910551384,0.03711628517702388,0.011653035456858045,21.450017637517814,False,False,False,0.5116033755274262,11.083824750109722,11.066679334486548,17.866787046297187,0.03711628517702388,0.011653035456858045,21.450017637517814,False,False,False,0.5118143459915612,5.761217535418484,5.74407211979531,12.544179831605952,0.03711628517702388,0.011653035456858045,21.450017637517814,False,False,False,0.5120253164556963,0.03096171147107117,0.013816295847894343,6.81392400765854,0.03711628517702388,0.011653035456858045,21.450017637517814,False,False,False,0.5248945147679326
